audit_item_id,benchmark_phase,source_file,template,prompt_id,prompt,correct_answer,model_response,detector_label,annotator_count,annotators_blinded_to_detector_output,annotators_blinded_to_model_identity,annotator_1_id,annotator_1_label,annotator_1_rationale,annotator_2_id,annotator_2_label,annotator_2_rationale,annotator_agreement,adjudicator_id,adjudication_procedure,adjudicated_label,adjudicated_explicit_contradiction,adjudicated_semantic_failure,adjudication_rationale,prompt_hash,response_hash,prompt_response_hash,unique_prompt_id,is_duplicate_prompt_in_audit,is_duplicate_prompt_response_in_audit,audit_prompt_occurrence_count,audit_prompt_response_occurrence_count,raw_corpus_prompt_occurrence_count,raw_corpus_prompt_response_occurrence_count,cluster_id,row_independence_unit,audit_expansion_group,reasoning,detector_component,model_endpoint,run_id,baseline_exact,baseline_embed,baseline_embed_score,baseline_embed_method
EXP_AUD0553,enhanced_expanded_category_balanced,output/gpt4_20260706_002659_a4b3d07e/processed/hard_responses_labeled3.csv,enhanced_long_form_explanation,11,"Give a multi-sentence explanation of why a low p-value does not prove a hypothesis is true, including the key limitation.","A low p-value indicates data would be unlikely under the null model, but it does not prove the alternative or rule out bias and confounding.","A low p-value indicates that the observed data would be unlikely under the null hypothesis, not that the research hypothesis is true. It's a measure of statistical significance, not a measure of effect size or importance. Moreover, p-values are prone to fluctuation and can be impacted by sample size and variance, which does not necessarily correlate with the truth of a hypothesis",not_contradiction,2,not_recorded,not_recorded,human_expanded_review,supported,Response expresses the expected core claim or a non-contradictory paraphrase.,H2_ANNOTATOR,supported,Response is consistent with the reference answer in the second annotator review.,yes,human_expanded_adjudication,"The two annotator reviews were compared using the same written codebook and label set. Disagreements were resolved by reviewing the prompt, reference answer, and model response, and the adjudicated label and rationale were retained.",supported,False,False,Response expresses the expected core claim or a non-contradictory paraphrase.,e1e66d325fd92082,dc2d20e319161b20,423f6f122629b701,enhanced_expanded__enhanced_long_form_explanation__11__e1e66d325fd92082,yes,no,3,1,not_recorded_in_supplied_audit,not_recorded_in_supplied_audit,enhanced_expanded__enhanced_long_form_explanation__11__e1e66d325fd92082,unique_prompt_id,expanded_category_balanced_1000,embedding_support,agreement / embedding support,gpt-4-0613,gpt4_20260706_002659_a4b3d07e,False,True,0.7852167625066583,embedding
EXP_AUD0554,enhanced_expanded_category_balanced,output/gpt3.5_20260706_001251_a9541f46/processed/hard_responses_labeled3.csv,enhanced_long_form_explanation,4,A student claims the opposite of this idea: increasing sample size reduces random error but not measurement bias. Explain why the student's claim is wrong.,"Larger samples reduce random variability, but systematic measurement error remains biased unless the measurement process changes.",Increasing sample size reduces both random error and measurement bias,contradiction,2,not_recorded,not_recorded,human_expanded_review,contradiction,"Claims larger samples reduce measurement bias, conflicting with the reference.",H2_ANNOTATOR,contradiction,Response conflicts with the reference answer in the second annotator review.,yes,human_expanded_adjudication,"The two annotator reviews were compared using the same written codebook and label set. Disagreements were resolved by reviewing the prompt, reference answer, and model response, and the adjudicated label and rationale were retained.",contradiction,True,False,"Claims larger samples reduce measurement bias, conflicting with the reference.",831387d22761aae0,0d6cbbce7973b893,9657770d128de3da,enhanced_expanded__enhanced_long_form_explanation__4__831387d22761aae0,yes,yes,3,2,not_recorded_in_supplied_audit,not_recorded_in_supplied_audit,enhanced_expanded__enhanced_long_form_explanation__4__831387d22761aae0,unique_prompt_id,expanded_category_balanced_1000,nli_contradiction_veto,NLI / semantic contradiction trigger,gpt-3.5-turbo-0125,gpt3.5_20260706_001251_a9541f46,False,True,0.7608290168900985,embedding
EXP_AUD0555,enhanced_expanded_category_balanced,output/gpt3.5_20260706_001251_a9541f46/processed/hard_responses_labeled3.csv,enhanced_long_form_explanation,60,A student claims the opposite of this idea: an average can mislead for skewed data. Explain why the student's claim is wrong.,"Extreme values can pull the mean away from a typical observation, so median and distributional summaries may be needed.",The median is not affected by skewed data,contradiction,2,not_recorded,not_recorded,human_expanded_review,supported,Response expresses the expected core claim or a non-contradictory paraphrase.,H2_ANNOTATOR,supported,Response is consistent with the reference answer in the second annotator review.,yes,human_expanded_adjudication,"The two annotator reviews were compared using the same written codebook and label set. Disagreements were resolved by reviewing the prompt, reference answer, and model response, and the adjudicated label and rationale were retained.",supported,False,False,Response expresses the expected core claim or a non-contradictory paraphrase.,bacf54f2826e9c8d,b63dd0a4e8d22099,f31ee8193561e523,enhanced_expanded__enhanced_long_form_explanation__60__bacf54f2826e9c8d,yes,no,2,1,not_recorded_in_supplied_audit,not_recorded_in_supplied_audit,enhanced_expanded__enhanced_long_form_explanation__60__bacf54f2826e9c8d,unique_prompt_id,expanded_category_balanced_1000,nli_contradiction_veto,NLI / semantic contradiction trigger,gpt-3.5-turbo-0125,gpt3.5_20260706_001251_a9541f46,False,False,0.4095430935924647,embedding
EXP_AUD0556,enhanced_expanded_category_balanced,output/gpt3.5_20260703_212101_9f839363/processed/hard_responses_labeled3.csv,enhanced_long_form_explanation,33,Explain why a confidence interval is not a guarantee that the parameter is inside one realized interval.,"In frequentist interpretation, the procedure has long-run coverage; a fixed parameter is not assigned a probability within a particular interval.","A confidence interval is an estimation of where the parameter is likely to fall, not a guarantee of its exact location",not_contradiction,2,not_recorded,not_recorded,human_expanded_review,supported,Response expresses the expected core claim or a non-contradictory paraphrase.,H2_ANNOTATOR,supported,Response is consistent with the reference answer in the second annotator review.,yes,human_expanded_adjudication,"The two annotator reviews were compared using the same written codebook and label set. Disagreements were resolved by reviewing the prompt, reference answer, and model response, and the adjudicated label and rationale were retained.",supported,False,False,Response expresses the expected core claim or a non-contradictory paraphrase.,2f2363d81645a650,f631aaf8645d7adc,78f0273fe6b23389,enhanced_expanded__enhanced_long_form_explanation__33__2f2363d81645a650,yes,no,4,1,not_recorded_in_supplied_audit,not_recorded_in_supplied_audit,enhanced_expanded__enhanced_long_form_explanation__33__2f2363d81645a650,unique_prompt_id,expanded_category_balanced_1000,no_contradiction_evidence,no contradiction evidence,gpt-3.5-turbo-0125,gpt3.5_20260703_212101_9f839363,False,False,0.4735341141054824,embedding
EXP_AUD0557,enhanced_expanded_category_balanced,output/gpt3.5_20260703_212101_9f839363/processed/hard_responses_labeled3.csv,enhanced_long_form_explanation,63,"Give a multi-sentence explanation of why source-grounded answers should not invent missing facts, including the key limitation.","A source-grounded answer should use only supported information, state gaps, and avoid fabricating details.","Source-grounded answers should not invent missing facts because it compromises the integrity and credibility of the response, inaccurately portraying information. The key limitation is that it can lead to dissemination of false or misleading information, undermining the trustworthiness of the source",not_contradiction,2,not_recorded,not_recorded,human_expanded_review,supported,Response expresses the expected core claim or a non-contradictory paraphrase.,H2_ANNOTATOR,supported,Response is consistent with the reference answer in the second annotator review.,yes,human_expanded_adjudication,"The two annotator reviews were compared using the same written codebook and label set. Disagreements were resolved by reviewing the prompt, reference answer, and model response, and the adjudicated label and rationale were retained.",supported,False,False,Response expresses the expected core claim or a non-contradictory paraphrase.,1783de99e37e61f0,0efba172e03c6cf7,97ec2b3beb3f81a4,enhanced_expanded__enhanced_long_form_explanation__63__1783de99e37e61f0,yes,no,2,1,not_recorded_in_supplied_audit,not_recorded_in_supplied_audit,enhanced_expanded__enhanced_long_form_explanation__63__1783de99e37e61f0,unique_prompt_id,expanded_category_balanced_1000,no_contradiction_evidence,no contradiction evidence,gpt-3.5-turbo-0125,gpt3.5_20260703_212101_9f839363,False,False,0.6728564499644895,embedding
EXP_AUD0558,enhanced_expanded_category_balanced,output/gpt4_20260703_212113_f0e7944d/processed/hard_responses_labeled3.csv,enhanced_long_form_explanation,67,"Give a multi-sentence explanation of why abstention can lower contradiction rates without proving task success, including the key limitation.","Refusing or giving no answer can avoid false claims but still fails to provide a correct answer, so abstention should be reported separately.","Abstention can lower contradiction rates as it allows a system to avoid giving incorrect responses when it's unsure, reducing errors. However, it doesn't guarantee task success because abstaining does not provide a correct answer, just avoids a potentially incorrect one. The key limitation is that while abstention reduces inaccuracies, it does not inherently increase accuracy or completion of tasks",not_contradiction,2,not_recorded,not_recorded,human_expanded_review,supported,Response expresses the expected core claim or a non-contradictory paraphrase.,H2_ANNOTATOR,supported,Response is consistent with the reference answer in the second annotator review.,yes,human_expanded_adjudication,"The two annotator reviews were compared using the same written codebook and label set. Disagreements were resolved by reviewing the prompt, reference answer, and model response, and the adjudicated label and rationale were retained.",supported,False,False,Response expresses the expected core claim or a non-contradictory paraphrase.,f108defc12c30e4e,1ccfbb0aa77c1aa4,c10179c391f46f8c,enhanced_expanded__enhanced_long_form_explanation__67__f108defc12c30e4e,yes,no,4,1,not_recorded_in_supplied_audit,not_recorded_in_supplied_audit,enhanced_expanded__enhanced_long_form_explanation__67__f108defc12c30e4e,unique_prompt_id,expanded_category_balanced_1000,no_contradiction_evidence,no contradiction evidence,gpt-4-0613,gpt4_20260703_212113_f0e7944d,False,False,0.5206719577440899,embedding
EXP_AUD0559,enhanced_expanded_category_balanced,output/gpt4_20260703_212113_f0e7944d/processed/hard_responses_labeled3.csv,enhanced_long_form_explanation,36,A student claims the opposite of this idea: a confidence interval is not a guarantee that the parameter is inside one realized interval. Explain why the student's claim is wrong.,"In frequentist interpretation, the procedure has long-run coverage; a fixed parameter is not assigned a probability within a particular interval.",A confidence interval provides a range of values within which the true population parameter is likely to fall a certain percentage of the time,contradiction,2,not_recorded,not_recorded,human_expanded_review,contradiction,Uses the misleading realized-interval probability interpretation the reference rejects.,H2_ANNOTATOR,contradiction,Response conflicts with the reference answer in the second annotator review.,yes,human_expanded_adjudication,"The two annotator reviews were compared using the same written codebook and label set. Disagreements were resolved by reviewing the prompt, reference answer, and model response, and the adjudicated label and rationale were retained.",contradiction,True,False,Uses the misleading realized-interval probability interpretation the reference rejects.,089e1411cf8c4bce,78dfaee78d5542c8,9d7e99f29ee98652,enhanced_expanded__enhanced_long_form_explanation__36__089e1411cf8c4bce,yes,no,4,1,not_recorded_in_supplied_audit,not_recorded_in_supplied_audit,enhanced_expanded__enhanced_long_form_explanation__36__089e1411cf8c4bce,unique_prompt_id,expanded_category_balanced_1000,nli_contradiction_veto,NLI / semantic contradiction trigger,gpt-4-0613,gpt4_20260703_212113_f0e7944d,False,False,0.4129607867096202,embedding
EXP_AUD0560,enhanced_expanded_category_balanced,output/gpt5_20260706_002709_98d45758/processed/hard_responses_labeled3.csv,enhanced_long_form_explanation,45,Explain why water expands when it freezes.,"Hydrogen bonding forms an open crystal structure in ice, making solid water less dense than liquid water.","Hydrogen bonds form an open hexagonal lattice in ice, increasing spacing between molecules and expanding volume",not_contradiction,2,not_recorded,not_recorded,human_expanded_review,supported,Response expresses the expected core claim or a non-contradictory paraphrase.,H2_ANNOTATOR,supported,Response is consistent with the reference answer in the second annotator review.,yes,human_expanded_adjudication,"The two annotator reviews were compared using the same written codebook and label set. Disagreements were resolved by reviewing the prompt, reference answer, and model response, and the adjudicated label and rationale were retained.",supported,False,False,Response expresses the expected core claim or a non-contradictory paraphrase.,39406cf2cdd55c1f,f4be57730a1ae8d5,819371f842ae443d,enhanced_expanded__enhanced_long_form_explanation__45__39406cf2cdd55c1f,yes,no,4,1,not_recorded_in_supplied_audit,not_recorded_in_supplied_audit,enhanced_expanded__enhanced_long_form_explanation__45__39406cf2cdd55c1f,unique_prompt_id,expanded_category_balanced_1000,embedding_support,agreement / embedding support,gpt-5-2025-08-07,gpt5_20260706_002709_98d45758,False,True,0.7598241526812938,embedding
EXP_AUD0561,enhanced_expanded_category_balanced,output/gpt4_20260703_212113_f0e7944d/processed/hard_responses_labeled3.csv,enhanced_long_form_explanation,12,A student claims the opposite of this idea: a low p-value does not prove a hypothesis is true. Explain why the student's claim is wrong.,"A low p-value indicates data would be unlikely under the null model, but it does not prove the alternative or rule out bias and confounding.","A low p-value only suggests that the data would be unlikely under the null hypothesis, not that the alternative hypothesis is true",not_contradiction,2,not_recorded,not_recorded,human_expanded_review,supported,Response expresses the expected core claim or a non-contradictory paraphrase.,H2_ANNOTATOR,supported,Response is consistent with the reference answer in the second annotator review.,yes,human_expanded_adjudication,"The two annotator reviews were compared using the same written codebook and label set. Disagreements were resolved by reviewing the prompt, reference answer, and model response, and the adjudicated label and rationale were retained.",supported,False,False,Response expresses the expected core claim or a non-contradictory paraphrase.,4a7f5ce7b166c568,4ae9a7946986d439,76e61c8b7efc9f1c,enhanced_expanded__enhanced_long_form_explanation__12__4a7f5ce7b166c568,yes,no,3,1,not_recorded_in_supplied_audit,not_recorded_in_supplied_audit,enhanced_expanded__enhanced_long_form_explanation__12__4a7f5ce7b166c568,unique_prompt_id,expanded_category_balanced_1000,embedding_support,agreement / embedding support,gpt-4-0613,gpt4_20260703_212113_f0e7944d,False,True,0.8567513528444421,embedding
EXP_AUD0562,enhanced_expanded_category_balanced,output/gpt4o_20260703_212121_9c56c41f/processed/hard_responses_labeled3.csv,enhanced_long_form_explanation,35,"Give a multi-sentence explanation of why a confidence interval is not a guarantee that the parameter is inside one realized interval, including the key limitation.","In frequentist interpretation, the procedure has long-run coverage; a fixed parameter is not assigned a probability within a particular interval.","A confidence interval provides a range where the parameter likely falls, but it's not a guarantee the parameter is inside one realized interval due to sampling variability. The key limitation is that confidence intervals reflect long-term frequency properties across many samples, not certainty in any single sample",not_contradiction,2,not_recorded,not_recorded,human_expanded_review,supported,Response expresses the expected core claim or a non-contradictory paraphrase.,H2_ANNOTATOR,supported,Response is consistent with the reference answer in the second annotator review.,yes,human_expanded_adjudication,"The two annotator reviews were compared using the same written codebook and label set. Disagreements were resolved by reviewing the prompt, reference answer, and model response, and the adjudicated label and rationale were retained.",supported,False,False,Response expresses the expected core claim or a non-contradictory paraphrase.,d8f7930b2c4b51fc,01180b3530fe70c3,7b0a7ce0e19fc87e,enhanced_expanded__enhanced_long_form_explanation__35__d8f7930b2c4b51fc,yes,no,5,1,not_recorded_in_supplied_audit,not_recorded_in_supplied_audit,enhanced_expanded__enhanced_long_form_explanation__35__d8f7930b2c4b51fc,unique_prompt_id,expanded_category_balanced_1000,no_contradiction_evidence,no contradiction evidence,gpt-4o-2024-08-06,gpt4o_20260703_212121_9c56c41f,False,False,0.3890874730894219,embedding
EXP_AUD0563,enhanced_expanded_category_balanced,output/gpt4o_20260703_213700_7ebb15f2/processed/hard_responses_labeled3.csv,enhanced_long_form_explanation,34,Explain the common misconception behind the statement that a confidence interval is not a guarantee that the parameter is inside one realized interval.,"In frequentist interpretation, the procedure has long-run coverage; a fixed parameter is not assigned a probability within a particular interval.","A confidence interval provides a range that, under repeated sampling, would contain the parameter a certain percentage of times but does not guarantee any specific interval contains the parameter",not_contradiction,2,not_recorded,not_recorded,human_expanded_review,supported,Response expresses the expected core claim or a non-contradictory paraphrase.,H2_ANNOTATOR,supported,Response is consistent with the reference answer in the second annotator review.,yes,human_expanded_adjudication,"The two annotator reviews were compared using the same written codebook and label set. Disagreements were resolved by reviewing the prompt, reference answer, and model response, and the adjudicated label and rationale were retained.",supported,False,False,Response expresses the expected core claim or a non-contradictory paraphrase.,b812a1766c352a9a,1f60ae5a00db1628,abc27c371d5ec3eb,enhanced_expanded__enhanced_long_form_explanation__34__b812a1766c352a9a,yes,no,3,1,not_recorded_in_supplied_audit,not_recorded_in_supplied_audit,enhanced_expanded__enhanced_long_form_explanation__34__b812a1766c352a9a,unique_prompt_id,expanded_category_balanced_1000,no_contradiction_evidence,no contradiction evidence,gpt-4o-2024-08-06,gpt4o_20260703_213700_7ebb15f2,False,False,0.4755313082553958,embedding
EXP_AUD0564,enhanced_expanded_category_balanced,output/gpt3.5_20260706_001251_a9541f46/processed/hard_responses_labeled3.csv,enhanced_long_form_explanation,61,Explain why source-grounded answers should not invent missing facts.,"A source-grounded answer should use only supported information, state gaps, and avoid fabricating details.",To maintain accuracy and reliability,not_contradiction,2,not_recorded,not_recorded,human_expanded_review,supported,Response expresses the expected core claim or a non-contradictory paraphrase.,H2_ANNOTATOR,incomplete_or_vacuous,Response states a relevant conclusion but does not provide the requested explanation.,no,human_expanded_adjudication,"The two annotator reviews were compared using the same written codebook and label set. Disagreements were resolved by reviewing the prompt, reference answer, and model response, and the adjudicated label and rationale were retained.",supported,False,False,Response expresses the expected core claim or a non-contradictory paraphrase.,45980c43b9061391,58b317ac6075c39d,b7f0489f33655508,enhanced_expanded__enhanced_long_form_explanation__61__45980c43b9061391,no,no,1,1,not_recorded_in_supplied_audit,not_recorded_in_supplied_audit,enhanced_expanded__enhanced_long_form_explanation__61__45980c43b9061391,unique_prompt_id,expanded_category_balanced_1000,no_contradiction_evidence,no contradiction evidence,gpt-3.5-turbo-0125,gpt3.5_20260706_001251_a9541f46,False,False,0.256399772144032,embedding
EXP_AUD0565,enhanced_expanded_category_balanced,output/gpt3.5_20260706_001251_a9541f46/processed/hard_responses_labeled3.csv,enhanced_long_form_explanation,13,Explain why a single cold day does not disprove climate warming.,"A cold day is short-term weather, while climate change concerns long-term patterns in average conditions and energy balance.",Variability in weather is not the same as long-term changes in climate,not_contradiction,2,not_recorded,not_recorded,human_expanded_review,supported,Response expresses the expected core claim or a non-contradictory paraphrase.,H2_ANNOTATOR,supported,Response is consistent with the reference answer in the second annotator review.,yes,human_expanded_adjudication,"The two annotator reviews were compared using the same written codebook and label set. Disagreements were resolved by reviewing the prompt, reference answer, and model response, and the adjudicated label and rationale were retained.",supported,False,False,Response expresses the expected core claim or a non-contradictory paraphrase.,0851bb45cd6902dc,e2a1118e637c1dbc,49f36793fc9b8c43,enhanced_expanded__enhanced_long_form_explanation__13__0851bb45cd6902dc,yes,no,6,1,not_recorded_in_supplied_audit,not_recorded_in_supplied_audit,enhanced_expanded__enhanced_long_form_explanation__13__0851bb45cd6902dc,unique_prompt_id,expanded_category_balanced_1000,no_contradiction_evidence,no contradiction evidence,gpt-3.5-turbo-0125,gpt3.5_20260706_001251_a9541f46,False,False,0.6712451689952667,embedding
EXP_AUD0566,enhanced_expanded_category_balanced,output/gpt3.5_20260706_001251_a9541f46/processed/hard_responses_labeled3.csv,enhanced_long_form_explanation,24,A student claims the opposite of this idea: correlation between two variables is not enough to prove causation. Explain why the student's claim is wrong.,"Correlation can arise from confounding, reverse causation, selection effects, or coincidence rather than direct causation.",Correlation does not imply causation,not_contradiction,2,not_recorded,not_recorded,human_expanded_review,supported,Response expresses the expected core claim or a non-contradictory paraphrase.,H2_ANNOTATOR,incomplete_or_vacuous,Response states a relevant conclusion but does not provide the requested explanation.,no,human_expanded_adjudication,"The two annotator reviews were compared using the same written codebook and label set. Disagreements were resolved by reviewing the prompt, reference answer, and model response, and the adjudicated label and rationale were retained.",supported,False,False,Response expresses the expected core claim or a non-contradictory paraphrase.,1f94557f849b0403,27f34946508e7ba3,4471847d2157299e,enhanced_expanded__enhanced_long_form_explanation__24__1f94557f849b0403,yes,yes,3,2,not_recorded_in_supplied_audit,not_recorded_in_supplied_audit,enhanced_expanded__enhanced_long_form_explanation__24__1f94557f849b0403,unique_prompt_id,expanded_category_balanced_1000,embedding_support,agreement / embedding support,gpt-3.5-turbo-0125,gpt3.5_20260706_001251_a9541f46,False,True,0.7653942671047749,embedding
EXP_AUD0567,enhanced_expanded_category_balanced,output/gpt3.5_20260703_212101_9f839363/processed/hard_responses_labeled3.csv,enhanced_long_form_explanation,76,A student claims the opposite of this idea: uncertainty-aware answers may look contradictory to simple detectors. Explain why the student's claim is wrong.,"Cautious answers often mention missing evidence or claims to avoid, and a detector may confuse those mentions with asserting the claim.",Uncertainty-aware answers avoid contradictions by providing confidence levels in predictions,not_contradiction,2,not_recorded,not_recorded,human_expanded_review,supported,Response expresses the expected core claim or a non-contradictory paraphrase.,H2_ANNOTATOR,supported,Response is consistent with the reference answer in the second annotator review.,yes,human_expanded_adjudication,"The two annotator reviews were compared using the same written codebook and label set. Disagreements were resolved by reviewing the prompt, reference answer, and model response, and the adjudicated label and rationale were retained.",supported,False,False,Response expresses the expected core claim or a non-contradictory paraphrase.,b990e6f059155e5b,c8154bae77319c85,26188004fdd8645e,enhanced_expanded__enhanced_long_form_explanation__76__b990e6f059155e5b,yes,no,4,1,not_recorded_in_supplied_audit,not_recorded_in_supplied_audit,enhanced_expanded__enhanced_long_form_explanation__76__b990e6f059155e5b,unique_prompt_id,expanded_category_balanced_1000,no_contradiction_evidence,no contradiction evidence,gpt-3.5-turbo-0125,gpt3.5_20260703_212101_9f839363,False,False,0.4509437718039775,embedding
EXP_AUD0568,enhanced_expanded_category_balanced,output/gpt4_20260703_212113_f0e7944d/processed/hard_responses_labeled3.csv,enhanced_long_form_explanation,43,"Give a multi-sentence explanation of why a short answer can be correct but incomplete, including the key limitation.","A short response can contain the key fact while missing explanation, scope, assumptions, or limitations needed for full adequacy.",A short answer can be correct but incomplete if it provides the necessary information to satisfy the question but fails to address all aspects or details of the question. The key limitation is that it lacks thoroughness and depth,not_contradiction,2,not_recorded,not_recorded,human_expanded_review,supported,Response expresses the expected core claim or a non-contradictory paraphrase.,H2_ANNOTATOR,supported,Response is consistent with the reference answer in the second annotator review.,yes,human_expanded_adjudication,"The two annotator reviews were compared using the same written codebook and label set. Disagreements were resolved by reviewing the prompt, reference answer, and model response, and the adjudicated label and rationale were retained.",supported,False,False,Response expresses the expected core claim or a non-contradictory paraphrase.,938e1573fadaa2a8,7c460074ab170839,0cfcec712821304e,enhanced_expanded__enhanced_long_form_explanation__43__938e1573fadaa2a8,yes,no,3,1,not_recorded_in_supplied_audit,not_recorded_in_supplied_audit,enhanced_expanded__enhanced_long_form_explanation__43__938e1573fadaa2a8,unique_prompt_id,expanded_category_balanced_1000,no_contradiction_evidence,no contradiction evidence,gpt-4-0613,gpt4_20260703_212113_f0e7944d,False,False,0.5037586015803093,embedding
EXP_AUD0569,enhanced_expanded_category_balanced,output/gpt4_20260706_002659_a4b3d07e/processed/hard_responses_labeled3.csv,enhanced_long_form_explanation,12,A student claims the opposite of this idea: a low p-value does not prove a hypothesis is true. Explain why the student's claim is wrong.,"A low p-value indicates data would be unlikely under the null model, but it does not prove the alternative or rule out bias and confounding.","A low p-value only indicates that the data observed would be unlikely under the null hypothesis, not that the alternative hypothesis is true",not_contradiction,2,not_recorded,not_recorded,human_expanded_review,supported,Response expresses the expected core claim or a non-contradictory paraphrase.,H2_ANNOTATOR,supported,Response is consistent with the reference answer in the second annotator review.,yes,human_expanded_adjudication,"The two annotator reviews were compared using the same written codebook and label set. Disagreements were resolved by reviewing the prompt, reference answer, and model response, and the adjudicated label and rationale were retained.",supported,False,False,Response expresses the expected core claim or a non-contradictory paraphrase.,4a7f5ce7b166c568,997ca0c4d6728359,d85d89feb03c549a,enhanced_expanded__enhanced_long_form_explanation__12__4a7f5ce7b166c568,yes,no,3,1,not_recorded_in_supplied_audit,not_recorded_in_supplied_audit,enhanced_expanded__enhanced_long_form_explanation__12__4a7f5ce7b166c568,unique_prompt_id,expanded_category_balanced_1000,embedding_support,agreement / embedding support,gpt-4-0613,gpt4_20260706_002659_a4b3d07e,False,True,0.85473725252119,embedding
EXP_AUD0570,enhanced_expanded_category_balanced,output/gpt3.5_20260706_001251_a9541f46/processed/hard_responses_labeled3.csv,enhanced_long_form_explanation,9,Explain why a low p-value does not prove a hypothesis is true.,"A low p-value indicates data would be unlikely under the null model, but it does not prove the alternative or rule out bias and confounding.",P-value only measures the strength of evidence against the null hypothesis,not_contradiction,2,not_recorded,not_recorded,human_expanded_review,supported,Response expresses the expected core claim or a non-contradictory paraphrase.,H2_ANNOTATOR,supported,Response is consistent with the reference answer in the second annotator review.,yes,human_expanded_adjudication,"The two annotator reviews were compared using the same written codebook and label set. Disagreements were resolved by reviewing the prompt, reference answer, and model response, and the adjudicated label and rationale were retained.",supported,False,False,Response expresses the expected core claim or a non-contradictory paraphrase.,2280f2908b1425de,b7aee1022927f923,333bea540c3501bc,enhanced_expanded__enhanced_long_form_explanation__9__2280f2908b1425de,yes,no,2,1,not_recorded_in_supplied_audit,not_recorded_in_supplied_audit,enhanced_expanded__enhanced_long_form_explanation__9__2280f2908b1425de,unique_prompt_id,expanded_category_balanced_1000,no_contradiction_evidence,no contradiction evidence,gpt-3.5-turbo-0125,gpt3.5_20260706_001251_a9541f46,False,False,0.670766131544077,embedding
EXP_AUD0571,enhanced_expanded_category_balanced,output/gpt4o_20260703_212121_9c56c41f/processed/hard_responses_labeled3.csv,enhanced_long_form_explanation,43,"Give a multi-sentence explanation of why a short answer can be correct but incomplete, including the key limitation.","A short response can contain the key fact while missing explanation, scope, assumptions, or limitations needed for full adequacy.","A short answer may provide the correct information but lacks detail, context, and depth required for a full understanding. The key limitation is that it may omit nuances or necessary background information",not_contradiction,2,not_recorded,not_recorded,human_expanded_review,supported,Response expresses the expected core claim or a non-contradictory paraphrase.,H2_ANNOTATOR,supported,Response is consistent with the reference answer in the second annotator review.,yes,human_expanded_adjudication,"The two annotator reviews were compared using the same written codebook and label set. Disagreements were resolved by reviewing the prompt, reference answer, and model response, and the adjudicated label and rationale were retained.",supported,False,False,Response expresses the expected core claim or a non-contradictory paraphrase.,938e1573fadaa2a8,5f87489ada8c37fe,1f33df2fe487c691,enhanced_expanded__enhanced_long_form_explanation__43__938e1573fadaa2a8,yes,no,3,1,not_recorded_in_supplied_audit,not_recorded_in_supplied_audit,enhanced_expanded__enhanced_long_form_explanation__43__938e1573fadaa2a8,unique_prompt_id,expanded_category_balanced_1000,no_contradiction_evidence,no contradiction evidence,gpt-4o-2024-08-06,gpt4o_20260703_212121_9c56c41f,False,False,0.4937856532041951,embedding
EXP_AUD0572,enhanced_expanded_category_balanced,output/gpt5_20260706_002709_98d45758/processed/hard_responses_labeled3.csv,enhanced_long_form_explanation,68,A student claims the opposite of this idea: abstention can lower contradiction rates without proving task success. Explain why the student's claim is wrong.,"Refusing or giving no answer can avoid false claims but still fails to provide a correct answer, so abstention should be reported separately.",,not_contradiction,2,not_recorded,not_recorded,human_expanded_review,abstention,Empty response; no explicit contradiction but no answer.,H2_ANNOTATOR,abstention,Response provides no substantive answer rather than asserting a contradictory claim.,yes,human_expanded_adjudication,"The two annotator reviews were compared using the same written codebook and label set. Disagreements were resolved by reviewing the prompt, reference answer, and model response, and the adjudicated label and rationale were retained.",abstention,False,False,Empty response; no explicit contradiction but no answer.,e8aca5e25317b0b7,e3b0c44298fc1c14,39d2bafc7d3a2440,enhanced_expanded__enhanced_long_form_explanation__68__e8aca5e25317b0b7,yes,no,4,1,not_recorded_in_supplied_audit,not_recorded_in_supplied_audit,enhanced_expanded__enhanced_long_form_explanation__68__e8aca5e25317b0b7,unique_prompt_id,expanded_category_balanced_1000,empty_response,empty response / abstention handling,gpt-5-2025-08-07,gpt5_20260706_002709_98d45758,False,False,not_applicable_empty_response,none
